"Fecha_Accidente","DIRECCION ACCIDENTE","CLASE ACCIDENTE","SERVICIO_VEHICULO_ACCIDENTADO","CLASE_VEHICULO_ACCIDENTADO","CANTIDAD_ACCIDENTES"
"2021-12-21T00:00:00.000","VIA 40 CON CRA 50","Choque","PUBLICO","TRACTO/CAMION","1"
"2021-12-22T00:00:00.000","AV 40 CALLE 77 B","Choque","PUBLICO","AUTOMOVIL","2"
"2021-12-22T00:00:00.000","AV. CIRCUNVALAR CARRERA 6","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-22T00:00:00.000","AV. CIRCUNVALAR CARRERA 6","Choque","PUBLICO","BUS","1"
"2021-12-22T00:00:00.000","CALLE 19 CARRERA 3","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-22T00:00:00.000","CALLE 19 CARRERA 3","Choque","PUBLICO","CAMION","1"
"2021-12-22T00:00:00.000","CALLE 37 CARRERA 38","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-22T00:00:00.000","CALLE 37 CARRERA 38","Choque","PUBLICO","BUS","1"
"2021-12-22T00:00:00.000","CALLE 39 CARRERA 33","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-22T00:00:00.000","CALLE 39 CARRERA 33","Choque","PARTICULAR","MOTOCICLETA","1"
"2021-12-22T00:00:00.000","CALLE 53 D CON CARRERA 24","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-22T00:00:00.000","CALLE 53 D CON CARRERA 24","Choque","PARTICULAR","MOTOCICLETA","1"
"2021-12-22T00:00:00.000","CALLE 54 CARRERA 44-62","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-22T00:00:00.000","CALLE 54 CARRERA 44-62","Choque","PUBLICO","BUSETA","1"
"2021-12-22T00:00:00.000","CALLE 72 #57-11","Choque","PUBLICO","BUSETA","1"
"2021-12-22T00:00:00.000","CALLE 72 #57-11","Choque","PUBLICO","CAMIONETA","1"
"2021-12-22T00:00:00.000","CALLE 87 CARRERA 36","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-22T00:00:00.000","CALLE 87 CARRERA 36","Choque",,"BICICLETA","1"
"2021-12-22T00:00:00.000","CARRERA 10B CON CALLE 56","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-22T00:00:00.000","CARRERA 10B CON CALLE 56","Choque","PUBLICO","AUTOMOVIL","1"
"2021-12-22T00:00:00.000","CARRERA 38 CALLE 84","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-22T00:00:00.000","CARRERA 38 CALLE 84","Choque","PUBLICO","AUTOMOVIL","1"
"2021-12-22T00:00:00.000","CARRERA 54 CALLE 96","Choque","PARTICULAR","AUTOMOVIL","2"
"2021-12-22T00:00:00.000","CARRERA 62 CALLE 68","Choque","PUBLICO","AUTOMOVIL","2"
"2021-12-22T00:00:00.000","CARRERA 65 CALLE 84-145","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-22T00:00:00.000","CARRERA 65 CALLE 84-145","Choque","PARTICULAR","CAMIONETA","1"
"2021-12-22T00:00:00.000","CRA 38 # 74-61","Choque","PARTICULAR","CAMIONETA","2"
"2021-12-22T00:00:00.000","CRA 38 CALLE 53","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-22T00:00:00.000","CRA 38 CALLE 53","Choque","PARTICULAR","CAMPERO","1"
"2021-12-22T00:00:00.000","CRA 57 # 99A-55","Choque","PUBLICO","CAMIONETA","1"
"2021-12-22T00:00:00.000","VIA 40 # 69-111","Atropello","PARTICULAR","MOTOCICLETA","1"
"2021-12-22T00:00:00.000","VIA 40 CALLE 58","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-22T00:00:00.000","VIA 40 CALLE 58","Choque","PUBLICO","BUS","1"
"2021-12-22T00:00:00.000","VIA 40 CON # 51-47","Choque","PUBLICO","BUS","2"
"2021-12-23T00:00:00.000","AVENIDA CIRCUNVALAR. DIAGONAL MEGA COLEGIO LAS CAYENAS","Choque","PUBLICO","BUS","1"
"2021-12-23T00:00:00.000","AVENIDA CIRCUNVALAR. DIAGONAL MEGA COLEGIO LAS CAYENAS","Choque","PARTICULAR","MOTOCICLETA","1"
"2021-12-23T00:00:00.000","AVENIDA MURILLO CON CRA 27","Choque","PUBLICO","AUTOMOVIL","1"
"2021-12-23T00:00:00.000","AVENIDA MURILLO CON CRA 27","Choque","PARTICULAR","CAMIONETA","1"
"2021-12-23T00:00:00.000","CALLE 110 CARRERA 96","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-23T00:00:00.000","CALLE 110 CARRERA 96","Choque","PARTICULAR","CAMIONETA","1"
"2021-12-23T00:00:00.000","CALLE 17 CARRERA 22","Choque",,"BICICLETA","1"
"2021-12-23T00:00:00.000","CALLE 17 CARRERA 22","Choque","PUBLICO","BUS","1"
"2021-12-23T00:00:00.000","CALLE 19 CARRERA 2B","Choque","PARTICULAR","MOTOCICLETA","1"
"2021-12-23T00:00:00.000","CALLE 19 CARRERA 2B","Choque","PUBLICO","VOLQUETA","1"
"2021-12-23T00:00:00.000","CALLE 30 CRA 50","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-23T00:00:00.000","CALLE 30 CRA 50","Choque","PUBLICO","VOLQUETA","1"
"2021-12-23T00:00:00.000","CALLE 45 CRA 4","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-23T00:00:00.000","CALLE 45 CRA 4","Choque","PARTICULAR","CAMIONETA","1"
"2021-12-23T00:00:00.000","CALLE 49 # 01A-05","Choque","OFICIAL","CAMION","1"
"2021-12-23T00:00:00.000","CALLE 49 # 01A-05","Choque","PARTICULAR","CAMIONETA","1"
"2021-12-23T00:00:00.000","CALLE 76 # 56-29","Choque","PARTICULAR","CAMIONETA","1"
"2021-12-23T00:00:00.000","CALLE 76 # 56-29","Choque","PARTICULAR","MOTOCICLETA","1"
"2021-12-23T00:00:00.000","CALLE 93 CRA 45B","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-23T00:00:00.000","CALLE 93 CRA 45B","Choque","PUBLICO","BUS","1"
"2021-12-23T00:00:00.000","CALLE 94 CARRERA 52 C","Choque","PARTICULAR","CAMIONETA","1"
"2021-12-23T00:00:00.000","CALLE 94 CARRERA 52 C","Choque","PARTICULAR","CAMPERO","1"
"2021-12-23T00:00:00.000","CALLE 98 CON CARRERA 42 F","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-23T00:00:00.000","CALLE 99 # 52-53","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-23T00:00:00.000","CALLE 99 # 52-53","Choque","PARTICULAR","CAMIONETA","1"
"2021-12-23T00:00:00.000","CARRERA 43 CALLE 42","Choque","PUBLICO","BUSETA","1"
"2021-12-23T00:00:00.000","CARRERA 43 CALLE 42","Choque","PARTICULAR","MONTACARGAS","1"
"2021-12-23T00:00:00.000","CARRERA 44 # 40-41","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-23T00:00:00.000","CARRERA 44 # 40-41","Choque","PARTICULAR","CAMIONETA","1"
"2021-12-23T00:00:00.000","CARRERA 64 CON CALLE 81","Choque","PARTICULAR","CAMIONETA","1"
"2021-12-23T00:00:00.000","CARRERA 64 CON CALLE 81","Choque","PUBLICO","CAMPERO","1"
"2021-12-23T00:00:00.000","CRA 38 CALLE 34","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-23T00:00:00.000","CRA 38 CALLE 34","Choque",,"TRACTO/CAMION","1"
"2021-12-23T00:00:00.000","CRA 43 CALLE71","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-23T00:00:00.000","CRA 43 CALLE71","Choque","PUBLICO","VOLQUETA","1"
"2021-12-23T00:00:00.000","CRA 46 # 90-127","Choque","PARTICULAR","CAMIONETA","1"
"2021-12-23T00:00:00.000","CRA 46 # 90-127","Choque","PARTICULAR","CAMPERO","1"
"2021-12-23T00:00:00.000","CRA 49 FRENTE AL # 69-69","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-23T00:00:00.000","CRA 49 FRENTE AL # 69-69","Choque","PARTICULAR","MOTOCICLETA","1"
"2021-12-23T00:00:00.000","CRA 51B CALLE 86","Choque","PARTICULAR","AUTOMOVIL","2"
"2021-12-23T00:00:00.000","CRA 53 CALLE 89","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-23T00:00:00.000","CRA 53 CALLE 89","Choque",,"OTRAS","1"
"2021-12-23T00:00:00.000","CRA 96 CALLE 110 MALVINAS","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-23T00:00:00.000","CRA 96 CALLE 110 MALVINAS","Choque","PUBLICO","AUTOMOVIL","1"
"2021-12-23T00:00:00.000","VIA 40 CALLE 67","Choque","PUBLICO","CAMION","1"
"2021-12-23T00:00:00.000","VIA 40 CALLE 67","Choque","PARTICULAR","CAMPERO","1"
"2021-12-23T00:00:00.000","VIA JUAN MINA KM 7","Choque","PUBLICO","CAMIONETA","1"
"2021-12-23T00:00:00.000","VIA JUAN MINA KM 7","Choque","PARTICULAR","MOTOCICLETA","1"
"2021-12-24T00:00:00.000","AVENIDA CIRCUNVALAR CALLE 98","Choque","PUBLICO","AUTOMOVIL","2"
"2021-12-24T00:00:00.000","CALLE 110 CRA 6H","Choque","PARTICULAR","CAMIONETA","1"
"2021-12-24T00:00:00.000","CALLE 110 CRA 6H","Choque","PUBLICO","TRACTO/CAMION","1"
"2021-12-24T00:00:00.000","CALLE 40 CRA 19","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-24T00:00:00.000","CALLE 40 CRA 19","Choque","PUBLICO","AUTOMOVIL","1"
"2021-12-24T00:00:00.000","CALLE 45 # 39-77","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-24T00:00:00.000","CALLE 45 # 39-77","Choque","PUBLICO","AUTOMOVIL","1"
"2021-12-24T00:00:00.000","CALLE 45 CARRERA 20","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-24T00:00:00.000","CALLE 45 CARRERA 20","Choque","PUBLICO","BUS","1"
"2021-12-24T00:00:00.000","CALLE 45B1 CRA 14","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-24T00:00:00.000","CALLE 45B1 CRA 14","Choque","PARTICULAR","CAMIONETA","1"
"2021-12-24T00:00:00.000","CALLE 52 CON CRA 6","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-24T00:00:00.000","CALLE 52 CON CRA 6","Choque","PARTICULAR","MOTOCICLETA","1"
"2021-12-24T00:00:00.000","CALLE 53 CRA 50","Choque","PARTICULAR","AUTOMOVIL","2"
"2021-12-24T00:00:00.000","CALLE 82 CRA 49C","Choque","PUBLICO","BUS","1"
"2021-12-24T00:00:00.000","CALLE 82 CRA 49C","Choque","PARTICULAR","CAMIONETA","1"
"2021-12-24T00:00:00.000","CALLE 84 B CARRERA 39 B","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-24T00:00:00.000","CALLE 99 CRA 55","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-24T00:00:00.000","CALLE 99 CRA 55","Choque","PARTICULAR","CAMIONETA","1"
"2021-12-24T00:00:00.000","CARRERA 43 FRENTE AL # 84-74","Otro","PARTICULAR","AUTOMOVIL","1"
"2021-12-24T00:00:00.000","CARRERA 46 FRENTE AL # 69-74","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-24T00:00:00.000","CARRERA 46 FRENTE AL # 69-74","Choque","PUBLICO","AUTOMOVIL","1"
"2021-12-25T00:00:00.000","AV MALECON ENTRE CALLE 72 Y ALETA TIBURON","Atropello","PARTICULAR","CAMIONETA","1"
"2021-12-25T00:00:00.000","CALLE 110 CRA 43","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-25T00:00:00.000","CALLE 110 CRA 43","Choque","PUBLICO","AUTOMOVIL","1"
"2021-12-25T00:00:00.000","CALLE 110 CRA 43","Choque","PUBLICO","BUS","1"
"2021-12-25T00:00:00.000","CALLE 17 CON CRA 24","Choque","PUBLICO","AUTOMOVIL","1"
"2021-12-25T00:00:00.000","CALLE 19 CRA 7","Atropello","PARTICULAR","MOTOCICLETA","1"
"2021-12-25T00:00:00.000","CALLE 36 # 1J - 2","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-25T00:00:00.000","CALLE 36 # 1J - 2","Choque","PARTICULAR","CAMION","1"
"2021-12-25T00:00:00.000","CALLE 38B CARRERA 14","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-25T00:00:00.000","CALLE 38B CARRERA 14","Choque","PARTICULAR","CAMPERO","1"
"2021-12-25T00:00:00.000","CALLE 42 CON CARRERA 7 G","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-25T00:00:00.000","CALLE 42 CON CARRERA 7 G","Choque","PUBLICO","AUTOMOVIL","1"
"2021-12-25T00:00:00.000","CALLE 53D CRA 25","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-25T00:00:00.000","CALLE 53D CRA 25","Choque","PUBLICO","CAMION","1"
"2021-12-25T00:00:00.000","CARRERA 6 CON CALLE 110","Choque","PUBLICO","AUTOMOVIL","1"
"2021-12-25T00:00:00.000","CARRERA 6 CON CALLE 110","Choque","PARTICULAR","CAMIONETA","1"
"2021-12-25T00:00:00.000","CRA 21 # 78-18","Atropello","PARTICULAR","MOTOCICLETA","1"
"2021-12-25T00:00:00.000","CRA 23 # 18-17","Atropello","PARTICULAR","MOTOCICLETA","1"
"2021-12-25T00:00:00.000","CRA 42H CALLE 84","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-25T00:00:00.000","CRA 42H CALLE 84","Choque","PARTICULAR","MOTOCICLETA","1"
"2021-12-25T00:00:00.000","CRA 59 CALLE 64","Choque","PARTICULAR","AUTOMOVIL","2"
"2021-12-25T00:00:00.000","CRA 6 # 76-6","Choque","PUBLICO","AUTOMOVIL","1"
"2021-12-25T00:00:00.000","CRA 6 # 76-6","Choque","PARTICULAR","CAMIONETA","1"
"2021-12-25T00:00:00.000","VIA 40 CALLE 78","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-25T00:00:00.000","VIA 40 CALLE 78","Choque","PUBLICO","AUTOMOVIL","1"
"2021-12-25T00:00:00.000","VIA 40 CALLE 78","Choque","PARTICULAR","CAMIONETA","1"
"2021-12-25T00:00:00.000","VIA 40 CON CALLE 77 B -10","Choque","PARTICULAR","AUTOMOVIL","2"
"2021-12-26T00:00:00.000","CALLE 19 CARRERA 1C","Choque","PUBLICO","BUS","1"
"2021-12-26T00:00:00.000","CALLE 19 CARRERA 1C","Choque","PUBLICO","CAMION","1"
"2021-12-26T00:00:00.000","CALLE 34 CRA 43","Choque","PARTICULAR","AUTOMOVIL","2"
"2021-12-26T00:00:00.000","CALLE 64 CRA 54","Choque","PUBLICO","CAMION","1"
"2021-12-26T00:00:00.000","CALLE 70C CON CRA 15","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-26T00:00:00.000","CALLE 70C CON CRA 15","Choque","PARTICULAR","CAMIONETA","1"
"2021-12-26T00:00:00.000","CALLE 77 VIA 40","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-26T00:00:00.000","CALLE 77 VIA 40","Choque","PUBLICO","BUS","1"
"2021-12-26T00:00:00.000","CALLE 84 CARRERA 45","Choque","PARTICULAR","CAMIONETA","1"
"2021-12-26T00:00:00.000","CALLE 84 CARRERA 45","Choque","PARTICULAR","MOTOCICLETA","1"
"2021-12-26T00:00:00.000","CALLE 84 CON CRA 10-90","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-26T00:00:00.000","CALLE 84 CON CRA 10-90","Choque","PARTICULAR","MOTOCICLETA","1"
"2021-12-26T00:00:00.000","CALLE 84 CRA 50","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-26T00:00:00.000","CALLE 84 CRA 50","Choque","PARTICULAR","MOTOCICLETA","1"
"2021-12-26T00:00:00.000","CALLE 93 # 45-03","Choque","PUBLICO","AUTOMOVIL","1"
"2021-12-26T00:00:00.000","CALLE 93 # 45-03","Choque","PARTICULAR","CAMIONETA","1"
"2021-12-26T00:00:00.000","CARRERA 24 CALLE 63 B","Choque","PARTICULAR","AUTOMOVIL","2"
"2021-12-26T00:00:00.000","CRA 53 CALLE 64","Choque","PUBLICO","BUS","1"
"2021-12-26T00:00:00.000","CRA 53 CALLE 64","Choque","PARTICULAR","CAMIONETA","1"
"2021-12-26T00:00:00.000","CRA 59 CALLE 72","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-26T00:00:00.000","CRA 59 CALLE 72","Choque","PARTICULAR","CAMPERO","1"
"2021-12-27T00:00:00.000","CALLE 110 CRA 38","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-27T00:00:00.000","CALLE 110 CRA 38","Choque","PUBLICO","AUTOMOVIL","1"
"2021-12-27T00:00:00.000","CALLE 45B CARRERA 21","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-27T00:00:00.000","CALLE 45B CARRERA 21","Choque","PUBLICO","BUSETA","1"
"2021-12-27T00:00:00.000","CALLE 46 # 6 SUR -76","Choque","PUBLICO","AUTOMOVIL","1"
"2021-12-27T00:00:00.000","CALLE 46 # 6 SUR -76","Choque","PARTICULAR","CAMPERO","1"
"2021-12-27T00:00:00.000","CALLE 48 CRA 53","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-27T00:00:00.000","CALLE 48 CRA 53","Choque","PARTICULAR","MOTOCICLETA","1"
"2021-12-27T00:00:00.000","CALLE 6 CRA 40","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-27T00:00:00.000","CALLE 6 CRA 40","Choque","PARTICULAR","CAMIONETA","1"
"2021-12-27T00:00:00.000","CALLE 70C CRA 25B","Choque","PUBLICO","AUTOMOVIL","1"
"2021-12-27T00:00:00.000","CALLE 70C CRA 25B","Choque","PUBLICO","CAMIONETA","1"
"2021-12-27T00:00:00.000","CALLE 85 CARRERA 78A","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-27T00:00:00.000","CALLE 85 CARRERA 78A","Choque","PUBLICO","CAMIONETA","1"
"2021-12-27T00:00:00.000","CARRERA 43 CALLE 50","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-27T00:00:00.000","CARRERA 43 CALLE 50","Choque","PUBLICO","BUS","2"
"2021-12-27T00:00:00.000","CARRERA 6 SUR CALLE 46 G","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-27T00:00:00.000","CARRERA 6 SUR CALLE 46 G","Choque","PUBLICO","BUS","1"
"2021-12-27T00:00:00.000","CARRERA 7 B # 72-92","Choque","PUBLICO","CAMION","1"
"2021-12-27T00:00:00.000","CARRERA 7 B # 72-92","Choque","PARTICULAR","CAMIONETA","1"
"2021-12-27T00:00:00.000","CRA 43 # 72-228","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-27T00:00:00.000","CRA 43 # 72-228","Choque","PUBLICO","BUSETA","1"
"2021-12-27T00:00:00.000","CRA 43 CALLE 66","Choque","PARTICULAR","CAMIONETA","1"
"2021-12-27T00:00:00.000","CRA 43 CALLE 66","Choque","PARTICULAR","MOTOCICLETA","1"
"2021-12-28T00:00:00.000","AV. VIA 40 CON CALLE 86-431","Choque","PARTICULAR","MOTOCICLETA","1"
"2021-12-28T00:00:00.000","AV. VIA 40 CON CALLE 86-431","Choque","PUBLICO","TRACTO/CAMION","1"
"2021-12-28T00:00:00.000","AVENIDA DEL RIO ENTRE ALETA DEL TIBURON Y LA CALLE 70C","Choque","PARTICULAR","AUTOMOVIL","3"
"2021-12-28T00:00:00.000","CALLE 10 CRA 7 VIA JUAN MINA","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-28T00:00:00.000","CALLE 10 CRA 7 VIA JUAN MINA","Choque","PUBLICO","CAMION","1"
"2021-12-28T00:00:00.000","CALLE 110 CRA 43F","Choque","PUBLICO","BUS","1"
"2021-12-28T00:00:00.000","CALLE 19 CRA 4","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-28T00:00:00.000","CALLE 19 CRA 4","Choque","PARTICULAR","CAMIONETA","1"
"2021-12-28T00:00:00.000","CALLE 19 CRA 4","Choque","PUBLICO","TRACTO/CAMION","1"
"2021-12-28T00:00:00.000","CALLE 31 CRA 33","Choque","PUBLICO","BUS","1"
"2021-12-28T00:00:00.000","CALLE 31 CRA 33","Choque","PARTICULAR","MOTOCICLETA","1"
"2021-12-28T00:00:00.000","CALLE 45 CRA 44-45","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-28T00:00:00.000","CALLE 45 CRA 44-45","Choque","PUBLICO","CAMION","1"
"2021-12-28T00:00:00.000","CALLE 47 # 21B-69","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-28T00:00:00.000","CALLE 47 # 21B-69","Choque","PUBLICO","BUSETA","1"
"2021-12-28T00:00:00.000","CALLE 61 # 24-29","Choque","PARTICULAR","AUTOMOVIL","2"
"2021-12-28T00:00:00.000","CALLE 61 # 24-29","Choque","PUBLICO","AUTOMOVIL","1"
"2021-12-28T00:00:00.000","CALLE 74 CRA 38","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-28T00:00:00.000","CALLE 74 CRA 38","Choque","PARTICULAR","CAMIONETA","1"
"2021-12-28T00:00:00.000","CALLE 81 CRA 70","Choque","PARTICULAR","CAMIONETA","2"
"2021-12-28T00:00:00.000","CALLE 87 CRA 42H","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-28T00:00:00.000","CALLE 87 CRA 42H","Choque","PARTICULAR","CAMIONETA","1"
"2021-12-28T00:00:00.000","CALLE 89 CRA 53","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-28T00:00:00.000","CALLE 89 CRA 53","Choque","PARTICULAR","CAMIONETA","1"
"2021-12-28T00:00:00.000","CALLE 92 CRA 46","Choque","PUBLICO","BUS","1"
"2021-12-28T00:00:00.000","CALLE 92 CRA 46","Choque","PARTICULAR","CAMIONETA","1"
"2021-12-28T00:00:00.000","CARRERA 23 CALLE 18","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-28T00:00:00.000","CARRERA 23 CALLE 18","Choque","PUBLICO","BUSETA","1"
"2021-12-28T00:00:00.000","CARRERA 30 # 38-29","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-28T00:00:00.000","CARRERA 30 # 38-29","Choque","PUBLICO","BUS","1"
"2021-12-28T00:00:00.000","CARRERA 4 CALLE 44","Choque","PARTICULAR","AUTOMOVIL","2"
"2021-12-28T00:00:00.000","CRA 38 CALLE 68B","Choque","PARTICULAR","AUTOMOVIL","2"
"2021-12-28T00:00:00.000","CRA 38 CALLE 68B","Atropello","PARTICULAR","MOTOCICLETA","1"
"2021-12-28T00:00:00.000","CRA 45 CALLE 53","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-28T00:00:00.000","CRA 45 CALLE 53","Choque","PARTICULAR","CAMIONETA","1"
"2021-12-28T00:00:00.000","CRA 50 CALLE 50B","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-28T00:00:00.000","CRA 50 CALLE 50B","Choque","PUBLICO","AUTOMOVIL","1"
"2021-12-28T00:00:00.000","CRA 6 CON CALLE 99C","Choque","PUBLICO","BUS","1"
"2021-12-28T00:00:00.000","CRA 6 CON CALLE 99C","Choque","PUBLICO","CAMION","1"
"2021-12-28T00:00:00.000","VIA 40 # 73-50","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-28T00:00:00.000","VIA 40 # 73-50","Choque","PUBLICO","BUS","1"
"2021-12-28T00:00:00.000","VIA 40 CON 85-1560","Choque","PARTICULAR","CAMIONETA","1"
"2021-12-28T00:00:00.000","VIA 40 CON 85-1560","Choque","PARTICULAR","TRACTO/CAMION","1"
"2021-12-29T00:00:00.000","CALLE 45 CON CRA 2D","Choque","PUBLICO","BUS","1"
"2021-12-29T00:00:00.000","CALLE 45 CON CRA 2D","Choque","PUBLICO","BUSETA","1"
"2021-12-29T00:00:00.000","CALLE 45 CRA 20","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-29T00:00:00.000","CALLE 45 CRA 20","Choque","PUBLICO","CAMION","1"
"2021-12-29T00:00:00.000","CALLE 72 CON CRA 36","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-29T00:00:00.000","CALLE 72 CON CRA 36","Choque","PARTICULAR","MOTOCICLETA","1"
"2021-12-29T00:00:00.000","CRA 32 CALLE 109","Choque","PUBLICO","BUSETA","1"
"2021-12-29T00:00:00.000","CRA 32 CALLE 109","Choque","PUBLICO","CAMION","1"
"2021-12-30T00:00:00.000","CALLE 110 CRA 13","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-30T00:00:00.000","CALLE 110 CRA 13","Choque","PARTICULAR","CAMIONETA","1"
"2021-12-30T00:00:00.000","CALLE 19 CON CRA 4C","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-30T00:00:00.000","CALLE 19 CON CRA 4C","Choque","PUBLICO","CAMION","1"
"2021-12-30T00:00:00.000","CALLE 74 CON CRA 68","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-30T00:00:00.000","CALLE 74 CON CRA 68","Choque","PUBLICO","CAMION","1"
"2021-12-30T00:00:00.000","CALLE 75 CRA 60","Choque","PARTICULAR","AUTOMOVIL","2"
"2021-12-30T00:00:00.000","CALLE 76 CRA 42F LAS PEÑITAS","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-30T00:00:00.000","CALLE 76 CRA 42F LAS PEÑITAS","Choque","PUBLICO","BUS","1"
"2021-12-30T00:00:00.000","CALLE 79B CON CRA 42","Choque","PARTICULAR","CAMIONETA","1"
"2021-12-30T00:00:00.000","CALLE 79B CON CRA 42","Choque","PARTICULAR","MOTOCICLETA","1"
"2021-12-30T00:00:00.000","CALLE 94 CRA 52","Choque","PUBLICO","AUTOMOVIL","1"
"2021-12-30T00:00:00.000","CALLE 94 CRA 52","Choque","PUBLICO","VOLQUETA","1"
"2021-12-30T00:00:00.000","CARRERA 64C CALLE 91","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-30T00:00:00.000","CARRERA 64C CALLE 91","Choque","PARTICULAR","CAMIONETA","1"
"2021-12-30T00:00:00.000","CRA 21 # 48-20","Choque","PARTICULAR","AUTOMOVIL","2"
"2021-12-30T00:00:00.000","CRA 24 CALLE 48","Choque","PARTICULAR","AUTOMOVIL","1"
"2021-12-30T00:00:00.000","CRA 24 CALLE 48","Choque","PUBLICO","AUTOMOVIL","1"
"2021-12-30T00:00:00.000","CRA 38 CALLE 17","Choque","PUBLICO","AUTOMOVIL","1"
"2021-12-30T00:00:00.000","CRA 38 CALLE 17","Choque","PUBLICO","TRACTO/CAMION","1"
"2021-12-30T00:00:00.000","CRA 52 CON CALLE 76","Volcamiento","PARTICULAR","CAMIONETA","1"
"2021-12-30T00:00:00.000","VIA 40 CON CALLE 45","Choque","PUBLICO","CAMION","1"
"2021-12-30T00:00:00.000","VIA 40 CON CALLE 45","Choque",,"TRACCION ANIMAL","1"
"2021-12-31T00:00:00.000","CALLE 110 CRA 12","Atropello","PARTICULAR","MOTOCICLETA","1"
"2021-12-31T00:00:00.000","CALLE 110 CRA 13","Choque","PUBLICO","BUS","1"
"2021-12-31T00:00:00.000","CALLE 110 CRA 13","Choque","PUBLICO","CAMION","1"
"2021-12-31T00:00:00.000","CALLE 110 CRA 25 SUR","Choque","PUBLICO","CAMIONETA","1"
"2021-12-31T00:00:00.000","CALLE 110 CRA 25 SUR","Choque","PARTICULAR","MOTOCICLETA","1"
"2021-12-31T00:00:00.000","CALLE 31 CON CRA 24","Choque","PARTICULAR","AUTOMOVIL","1"
